sample,GT_change_pixels,GT_change_ratio_percent,available_method_count,best_method_by_F1,primary_method,primary_F1_percent,primary_IoU_percent,primary_Kappa_percent,primary_Error_pixels,primary_rank_by_F1,primary_margin_to_best_F1,primary_margin_to_second_F1,primary_mean_F1_advantage,primary_wins_all_available,recommendation_score,selection_reason,AEGIS-CD_F1_percent,AEGIS-CD_IoU_percent,AEGIS-CD_OA_percent,AEGIS-CD_Kappa_percent,AEGIS-CD_Precision_percent,AEGIS-CD_Recall_percent,AEGIS-CD_Error_pixels,AEGIS-CD_FP,AEGIS-CD_FN,AEGIS-CD_Pred_change_ratio_percent,RS-Mamba_F1_percent,RS-Mamba_IoU_percent,RS-Mamba_OA_percent,RS-Mamba_Kappa_percent,RS-Mamba_Precision_percent,RS-Mamba_Recall_percent,RS-Mamba_Error_pixels,RS-Mamba_FP,RS-Mamba_FN,RS-Mamba_Pred_change_ratio_percent,CDMamba_F1_percent,CDMamba_IoU_percent,CDMamba_OA_percent,CDMamba_Kappa_percent,CDMamba_Precision_percent,CDMamba_Recall_percent,CDMamba_Error_pixels,CDMamba_FP,CDMamba_FN,CDMamba_Pred_change_ratio_percent,ChangeMamba-tiny_F1_percent,ChangeMamba-tiny_IoU_percent,ChangeMamba-tiny_OA_percent,ChangeMamba-tiny_Kappa_percent,ChangeMamba-tiny_Precision_percent,ChangeMamba-tiny_Recall_percent,ChangeMamba-tiny_Error_pixels,ChangeMamba-tiny_FP,ChangeMamba-tiny_FN,ChangeMamba-tiny_Pred_change_ratio_percent,DSIFN_F1_percent,DSIFN_IoU_percent,DSIFN_OA_percent,DSIFN_Kappa_percent,DSIFN_Precision_percent,DSIFN_Recall_percent,DSIFN_Error_pixels,DSIFN_FP,DSIFN_FN,DSIFN_Pred_change_ratio_percent,SNUNet_F1_percent,SNUNet_IoU_percent,SNUNet_OA_percent,SNUNet_Kappa_percent,SNUNet_Precision_percent,SNUNet_Recall_percent,SNUNet_Error_pixels,SNUNet_FP,SNUNet_FN,SNUNet_Pred_change_ratio_percent,Change3D_F1_percent,Change3D_IoU_percent,Change3D_OA_percent,Change3D_Kappa_percent,Change3D_Precision_percent,Change3D_Recall_percent,Change3D_Error_pixels,Change3D_FP,Change3D_FN,Change3D_Pred_change_ratio_percent,BIT_F1_percent,BIT_IoU_percent,BIT_OA_percent,BIT_Kappa_percent,BIT_Precision_percent,BIT_Recall_percent,BIT_Error_pixels,BIT_FP,BIT_FN,BIT_Pred_change_ratio_percent,ELGC-Net_F1_percent,ELGC-Net_IoU_percent,ELGC-Net_OA_percent,ELGC-Net_Kappa_percent,ELGC-Net_Precision_percent,ELGC-Net_Recall_percent,ELGC-Net_Error_pixels,ELGC-Net_FP,ELGC-Net_FN,ELGC-Net_Pred_change_ratio_percent,BiFA_F1_percent,BiFA_IoU_percent,BiFA_OA_percent,BiFA_Kappa_percent,BiFA_Precision_percent,BiFA_Recall_percent,BiFA_Error_pixels,BiFA_FP,BiFA_FN,BiFA_Pred_change_ratio_percent,MaskCD_F1_percent,MaskCD_IoU_percent,MaskCD_OA_percent,MaskCD_Kappa_percent,MaskCD_Precision_percent,MaskCD_Recall_percent,MaskCD_Error_pixels,MaskCD_FP,MaskCD_FN,MaskCD_Pred_change_ratio_percent,ChangeRD_F1_percent,ChangeRD_IoU_percent,ChangeRD_OA_percent,ChangeRD_Kappa_percent,ChangeRD_Precision_percent,ChangeRD_Recall_percent,ChangeRD_Error_pixels,ChangeRD_FP,ChangeRD_FN,ChangeRD_Pred_change_ratio_percent,CAIFNet_F1_percent,CAIFNet_IoU_percent,CAIFNet_OA_percent,CAIFNet_Kappa_percent,CAIFNet_Precision_percent,CAIFNet_Recall_percent,CAIFNet_Error_pixels,CAIFNet_FP,CAIFNet_FN,CAIFNet_Pred_change_ratio_percent,WDMF-Net_F1_percent,WDMF-Net_IoU_percent,WDMF-Net_OA_percent,WDMF-Net_Kappa_percent,WDMF-Net_Precision_percent,WDMF-Net_Recall_percent,WDMF-Net_Error_pixels,WDMF-Net_FP,WDMF-Net_FN,WDMF-Net_Pred_change_ratio_percent,MambaFedCD_F1_percent,MambaFedCD_IoU_percent,MambaFedCD_OA_percent,MambaFedCD_Kappa_percent,MambaFedCD_Precision_percent,MambaFedCD_Recall_percent,MambaFedCD_Error_pixels,MambaFedCD_FP,MambaFedCD_FN,MambaFedCD_Pred_change_ratio_percent
16644.png,6649,10.145569,15,AEGIS-CD,AEGIS-CD,92.770167,86.515259,91.964748,950,1,0.0,4.223686,20.670765,True,101.96026,primary_best_F1;clear_margin_ge_2pct;has_change_gt;low_false_alarm_tendency,92.770167,86.515259,98.550415,91.964748,93.899245,91.66792,950,396,554,9.90448,58.474664,41.317453,93.910217,55.704657,94.868332,42.261994,3991,152,3839,4.519653,69.549437,53.314785,92.575073,65.456616,59.554174,83.576478,4866,3774,1092,14.237976,61.826774,44.745843,92.851257,57.913465,67.460882,57.061212,4685,1830,2855,8.581543,73.608382,58.238342,95.080566,70.919305,80.761631,67.619191,3224,1071,2153,8.494568,65.710814,48.93232,93.540955,62.168934,71.207865,61.001654,4233,1640,2593,8.691406,82.481348,70.185751,96.130371,80.322495,76.274435,89.787938,2536,1857,679,11.943054,61.264986,44.159714,94.281006,58.639506,97.918731,44.578132,3748,63,3685,4.618835,82.042254,69.552239,96.731567,80.270486,92.688009,73.590014,2142,386,1756,8.055115,79.191195,65.550847,96.278381,77.188197,91.502366,69.79997,2439,431,2008,7.739258,86.277623,75.866884,96.835327,84.518177,77.023036,98.059859,2074,1945,129,12.916565,51.786003,34.940022,90.896606,46.790732,55.965066,48.187697,5966,2521,3445,8.735657,76.850503,62.404236,94.908142,74.009264,71.323719,83.30576,3337,2227,1110,11.849976,88.546482,79.447005,97.618103,87.218201,86.446991,90.750489,1561,946,615,10.650635,71.781166,55.983325,94.522095,68.754676,75.185246,68.671981,3590,1507,2083,9.266663
18906.png,48586,74.136353,15,AEGIS-CD,AEGIS-CD,98.512916,97.069412,94.204773,1449,1,0.0,1.710493,8.817455,True,101.933902,primary_best_F1;has_change_gt,98.512916,97.069412,97.789001,94.204773,98.243711,98.7836,1449,858,591,74.543762,85.426685,74.560717,74.705505,3.228578,74.560717,100.0,16577,16577,0,99.430847,95.859611,92.048448,93.919373,84.420659,96.789828,94.947104,3985,1530,2455,72.724915,89.994285,81.808736,85.040283,60.372266,89.254626,90.746306,9804,5308,4496,75.375366,86.447528,76.130028,76.873779,16.058563,76.428549,99.489565,15156,14908,248,96.505737,86.805768,76.687447,77.575684,19.573887,76.984203,99.499856,14696,14453,243,95.819092,85.644258,74.892836,75.154114,5.804894,74.910162,99.969127,16283,16268,15,98.936462,89.264218,80.610094,82.173157,40.111659,80.631506,99.967069,11683,11667,16,91.914368,94.362425,89.326572,91.970825,80.498832,98.404541,90.639279,5262,714,4548,68.286133,96.802423,93.802999,95.327759,88.138143,98.251155,95.395793,3062,825,2237,71.981812,89.542472,81.065069,82.833862,44.054806,81.644969,99.131437,11250,10828,422,90.014648,86.241838,75.811561,76.464844,13.939196,76.102768,99.497798,15424,15180,244,96.92688,92.247701,85.610888,87.562561,61.704358,85.747122,99.814761,8151,8061,90,86.299133,92.015325,85.211466,87.216187,60.830623,85.683351,99.35784,8378,8066,312,85.968018,85.081908,74.037,74.710083,9.966978,75.603865,97.276993,16574,15251,1323,95.388794
19865.png,15595,23.796082,15,AEGIS-CD,AEGIS-CD,93.000154,86.916157,90.704629,2269,1,0.0,4.419059,22.231125,True,101.898468,primary_best_F1;clear_margin_ge_2pct;has_change_gt,93.000154,86.916157,96.537781,90.704629,89.613555,96.652773,2269,1747,522,25.665283,45.454679,29.411876,43.190002,13.805188,29.457673,99.47419,37231,37149,82,80.355835,85.31161,74.385568,93.782043,81.444805,97.415212,75.883296,4075,314,3761,18.536377,86.654905,76.452276,94.229126,83.020851,96.343664,78.736775,3782,466,3316,19.447327,46.483651,30.279284,45.832825,15.850608,30.38551,98.858609,35499,35321,178,77.420044,61.169549,44.060613,72.0047,42.993726,45.652998,92.664315,18347,17203,1144,48.300171,54.378073,37.341954,60.073853,30.186745,37.342848,99.993588,26166,26165,1,63.719177,86.762444,76.619848,93.040466,82.099066,79.252386,95.844822,4561,3913,648,28.778076,66.257801,49.541432,76.074219,50.654457,49.862348,98.717538,15680,15480,200,47.111511,84.975825,73.876491,93.551636,80.93242,95.356259,76.633536,4226,582,3644,19.12384,88.581095,79.502752,95.056152,85.465767,98.341028,80.58352,3240,212,3028,19.499207,65.388467,48.575679,85.758972,56.698993,77.537379,56.530939,9333,2554,6779,17.349243,88.05174,78.653961,94.53125,84.513176,91.701965,84.680987,3584,1195,2389,21.974182,87.890317,78.396722,94.851685,84.680258,99.812505,78.512344,3374,23,3351,18.717957,43.406257,27.719024,37.948608,9.791828,27.719024,100.0,40666,40666,0,85.847473
17339.png,65446,99.862671,15,AEGIS-CD,AEGIS-CD,99.296343,98.60252,11.542837,915,1,0.0,1.26128,31.320852,True,101.818903,primary_best_F1;has_change_gt;low_false_alarm_tendency,99.296343,98.60252,98.603821,11.542837,99.955101,98.646212,915,29,886,98.554993,38.47872,23.822694,23.927307,0.085819,100.0,23.822694,49855,0,49855,23.789978,48.447047,31.967075,32.022095,-0.036836,99.823557,31.985148,44550,37,44513,31.997681,95.671165,91.701555,91.712952,2.945692,100.0,91.701555,5431,0,5431,91.575623,33.736317,20.290851,20.379639,0.004847,99.87218,20.296122,52180,17,52163,20.294189,78.47288,64.572319,64.620972,0.498113,100.0,64.572319,23186,0,23186,64.483643,98.035064,96.145859,96.148682,3.407937,99.93334,96.20756,2524,42,2482,96.139526,97.900189,95.886748,95.892334,5.95188,99.998407,95.888213,2692,1,2691,95.758057,58.508902,41.351649,41.43219,0.193281,100.0,41.351649,38383,0,38383,41.294861,6.475841,3.34627,3.479004,0.009508,100.0,3.34627,63256,0,63256,3.341675,96.975994,94.129511,94.137573,4.2182,100.0,94.129511,3842,0,3842,94.000244,57.72918,40.576964,40.658569,0.187199,100.0,40.576964,38890,0,38890,40.52124,97.493677,95.109916,95.115662,4.334459,99.979124,95.128808,3201,13,3188,95.018005,52.734081,35.808747,35.85968,-0.027344,99.838208,35.829539,42035,38,41997,35.838318,90.997818,83.482566,83.505249,1.369173,100.0,83.482566,10810,0,10810,83.36792
18820.png,3206,4.891968,15,AEGIS-CD,AEGIS-CD,68.452182,52.035969,66.336961,2827,1,0.0,16.098684,22.800438,True,101.644147,primary_best_F1;clear_margin_ge_2pct;has_change_gt,68.452182,52.035969,95.68634,66.336961,53.292789,95.664379,2827,2688,139,8.781433,42.573363,27.043304,88.354492,37.968306,28.054344,88.240799,7632,7255,377,15.386963,49.920283,33.262512,91.372681,46.147594,34.858981,87.897692,5654,5266,388,12.335205,51.348362,34.542749,91.273499,47.621352,35.302375,94.135995,5719,5531,188,13.044739,49.924255,33.266039,90.921021,46.071591,34.186261,92.514036,5950,5710,240,13.238525,39.382955,24.519786,89.027405,34.72225,26.983944,72.863381,7191,6321,870,13.209534,50.861922,34.103914,91.213989,47.102446,35.009398,92.950717,5758,5532,226,12.988281,51.951874,35.091207,91.529846,48.297067,35.953037,93.605739,5551,5346,205,12.736511,43.579518,27.860494,89.205933,39.148194,29.275611,85.215221,7074,6600,474,14.239502,48.092045,31.658675,90.431213,44.072225,32.732394,90.611354,6271,5970,301,13.542175,49.291693,32.706687,90.386963,45.322547,33.217618,95.508422,6300,6156,144,14.065552,22.248319,12.516517,88.887024,16.900684,16.912839,32.50156,7283,5119,2164,9.40094,52.353498,35.458678,91.551208,48.720475,36.149733,94.884591,5537,5373,164,12.840271,43.205967,27.555875,87.684631,38.550105,27.896411,95.757954,8071,7935,136,16.792297,44.390352,28.526735,88.496399,39.900822,29.069655,93.855271,7539,7342,197,15.794373
17331.png,65536,100.0,15,AEGIS-CD,AEGIS-CD,99.519338,99.043274,0.0,627,1,0.0,1.002815,34.895733,True,101.524968,primary_best_F1;has_change_gt;low_false_alarm_tendency,99.519338,99.043274,99.043274,0.0,100.0,99.043274,627,0,627,99.043274,40.562469,25.440979,25.440979,0.0,100.0,25.440979,48863,0,48863,25.440979,19.566923,10.844421,10.844421,0.0,100.0,10.844421,58429,0,58429,10.844421,98.516523,97.076416,97.076416,0.0,100.0,97.076416,1916,0,1916,97.076416,90.68497,82.957458,82.957458,0.0,100.0,82.957458,11169,0,11169,82.957458,71.173447,55.247498,55.247498,0.0,100.0,55.247498,29329,0,29329,55.247498,98.037324,96.150208,96.150208,0.0,100.0,96.150208,2523,0,2523,96.150208,92.394588,85.864258,85.864258,0.0,100.0,85.864258,9264,0,9264,85.864258,51.902739,35.046387,35.046387,0.0,100.0,35.046387,42568,0,42568,35.046387,42.610982,27.073669,27.073669,0.0,100.0,27.073669,47793,0,47793,27.073669,58.869639,41.712952,41.712952,0.0,100.0,41.712952,38199,0,38199,41.712952,14.55312,7.847595,7.847595,0.0,100.0,7.847595,60393,0,60393,7.847595,72.07121,56.336975,56.336975,0.0,100.0,56.336975,28615,0,28615,56.336975,84.757684,73.547363,73.547363,0.0,100.0,73.547363,17336,0,17336,73.547363,69.028848,52.705383,52.705383,0.0,100.0,52.705383,30995,0,30995,52.705383
19664.png,61857,94.386292,15,AEGIS-CD,AEGIS-CD,99.322675,98.654464,87.921315,838,1,0.0,1.09592,2.291815,True,101.514514,primary_best_F1;has_change_gt,99.322675,98.654464,98.721313,87.921315,99.316253,99.329098,838,423,415,94.398499,97.272434,94.68971,94.706726,10.255604,94.68971,100.0,3469,3469,0,99.679565,97.112086,94.386292,94.386292,0.0,94.386292,100.0,3679,3679,0,100.0,96.667167,93.549325,93.90564,61.54353,99.898243,93.638553,3994,59,3935,88.471985,97.11195,94.386035,94.386292,0.144568,94.390356,99.99515,3679,3676,3,99.990845,97.506234,95.13382,95.178223,26.168058,95.249695,99.872286,3160,3081,79,98.96698,97.181505,94.517534,94.525146,4.568962,94.517534,100.0,3588,3588,0,99.861145,92.675663,86.351024,86.865234,30.793793,97.826438,88.040157,8608,1210,7398,84.944153,98.226756,96.515303,96.601868,57.825623,96.781836,99.715473,2227,2051,176,97.247314,97.959447,96.000506,96.138,61.996902,97.706584,98.213622,2531,1426,1105,94.876099,97.34569,94.828643,95.109558,66.540784,99.797928,95.011074,3205,119,3086,89.859009,97.696974,95.497638,95.550537,33.253417,95.50796,99.988684,2916,2909,7,98.814392,97.112086,94.386292,94.386292,0.0,94.386292,100.0,3679,3679,0,100.0,97.905326,95.896604,95.983887,49.622269,96.418215,99.439029,2632,2285,347,97.343445,96.658717,93.533498,93.864441,59.536973,99.444311,94.024928,4021,325,3696,89.242554
17269.png,21678,33.078003,15,AEGIS-CD,AEGIS-CD,93.489633,87.775148,90.418107,2738,1,0.0,3.971361,24.930448,True,101.432355,primary_best_F1;clear_margin_ge_2pct;has_change_gt;low_false_alarm_tendency,93.489633,87.775148,95.822144,90.418107,96.471685,90.68641,2738,719,2019,31.09436,68.12737,51.661494,83.840942,58.61067,98.008313,52.209613,10590,230,10360,17.62085,70.950777,54.979624,84.997559,61.885766,98.676857,55.387951,9832,161,9671,18.566895,49.214006,32.638314,77.668762,39.259046,99.327637,32.710582,14635,48,14587,10.89325,60.84724,43.726937,81.384277,50.978595,99.978907,43.730971,12200,2,12198,14.468384,62.681969,45.647297,81.14624,51.634329,90.771519,47.868807,12356,1055,11301,17.443848,60.681234,43.555679,81.329346,50.807183,100.0,43.555679,12236,0,12236,14.407349,73.324189,57.883339,86.051941,64.759113,99.79347,57.952763,9141,26,9115,19.20929,70.818136,54.820494,84.983826,61.789215,99.136571,55.083495,9841,104,9737,18.379211,57.838879,40.685441,80.299377,47.740054,99.005031,40.852477,12911,89,12822,13.648987,60.015498,42.872959,81.103516,50.11171,100.0,42.872959,12384,0,12384,14.181519,89.323003,80.706023,93.586731,84.806962,99.40069,81.100655,4203,106,4097,26.98822,80.885008,67.904977,89.176941,73.631764,97.264891,69.226866,7093,422,6671,23.542786,89.518272,81.025408,93.618774,84.980809,98.013172,82.378448,4182,362,3820,27.801514,65.603,48.812846,82.926941,55.86265,98.331951,49.220408,11189,181,11008,16.557312
19370.png,47637,72.688293,15,AEGIS-CD,AEGIS-CD,96.993566,94.16263,88.447544,2916,1,0.0,2.138558,31.043135,True,101.270682,primary_best_F1;clear_margin_ge_2pct;has_change_gt,96.993566,94.16263,95.550537,88.447544,95.30544,98.742574,2916,2317,599,75.309753,80.190077,66.931082,74.301147,45.094957,91.190712,71.557823,16842,3293,13549,57.038879,54.448098,37.408029,53.918457,22.898752,96.720433,37.888616,30200,612,29588,28.474426,84.637569,73.366666,80.574036,59.774417,99.534541,73.619246,12731,164,12567,53.762817,36.215752,22.111865,42.204285,10.47122,91.546058,22.57279,37877,993,36884,17.922974,65.732211,48.956054,60.494995,25.965379,88.952176,52.125449,25890,3084,22806,42.59491,82.107627,69.646259,77.388,53.209257,96.635025,71.377291,14819,1184,13635,53.689575,64.791634,47.919841,59.313965,23.573556,87.325147,51.501984,26664,3561,23103,42.869568,65.775601,49.004206,60.968018,27.612671,90.688065,51.600647,25580,2524,23056,41.358948,72.749534,57.170348,68.756104,41.758526,99.37825,57.375569,20476,171,20305,41.966248,84.273004,72.820524,80.148315,58.979329,99.344487,73.172114,13010,230,12780,53.538513,46.883072,30.61913,46.342468,10.321696,83.58828,32.577618,35165,3047,32118,28.329468,94.855008,90.21353,92.26532,79.349541,91.826829,98.08972,5069,4159,910,77.645874,19.713886,10.934778,35.26001,6.284789,100.0,10.934778,42428,0,42428,7.948303,70.932963,54.958233,64.868164,30.880135,88.977924,58.973067,23024,3480,19544,48.176575
19355.png,11367,17.344666,15,AEGIS-CD,AEGIS-CD,98.694055,97.421779,98.422136,295,1,0.0,1.076401,12.944684,True,101.229623,primary_best_F1;has_change_gt;low_false_alarm_tendency,98.694055,97.421779,99.549866,98.422136,99.33167,98.064573,295,75,220,17.123413,92.802631,86.571743,97.395325,91.215913,89.109312,96.815343,1707,1345,362,18.844604,96.373598,93.001007,98.727417,95.602028,95.279856,97.492742,834,549,285,17.747498,95.557495,91.492918,98.524475,94.674908,100.0,91.492918,967,0,967,15.869141,40.575035,25.450867,87.069702,36.076341,100.0,25.450867,8474,0,8474,4.414368,81.629655,68.961238,93.511963,77.691435,80.202055,83.109,4252,2332,1920,17.973328,97.354163,94.844726,99.105835,96.816626,100.0,94.844726,586,0,586,16.4505,90.064995,81.925676,96.734619,88.118408,95.350437,85.334741,2140,473,1667,15.522766,94.759744,90.041348,98.272705,93.729069,100.0,90.041348,1132,0,1132,15.617371,97.236226,94.621113,99.06311,96.672547,99.557563,95.020674,614,48,566,16.55426,97.617654,95.346178,99.19281,97.132072,100.0,95.346178,529,0,529,16.537476,25.806452,14.814815,85.224915,22.329905,100.0,14.814815,9683,0,9683,2.56958,96.404648,93.058855,98.796082,95.682759,100.0,93.058855,789,0,789,16.140747,97.145184,94.448843,99.03717,96.566688,100.0,94.448843,631,0,631,16.381836,97.163706,94.483866,99.003601,96.559466,95.959163,98.398874,653,471,182,17.785645
19874.png,11380,17.364502,15,AEGIS-CD,AEGIS-CD,95.494218,91.376971,94.556979,1017,1,0.0,2.593172,24.264186,True,101.062337,primary_best_F1;clear_margin_ge_2pct;has_change_gt;low_false_alarm_tendency,95.494218,91.376971,98.448181,94.556979,96.300599,94.70123,1017,414,603,17.076111,46.339199,30.156812,60.310364,26.916857,30.27795,98.690685,26011,25862,149,56.599426,83.073698,71.047914,94.578552,79.873332,90.718968,76.616872,3553,892,2661,14.665222,92.901046,86.743188,97.691345,91.530153,99.667774,86.994728,1513,33,1480,15.156555,45.830979,29.727749,59.039307,26.045218,29.746438,99.789104,26844,26820,24,58.251953,70.961532,54.992541,86.650085,62.955685,57.016374,93.936731,8749,8059,690,28.608704,51.948052,35.087719,67.875671,35.319737,35.087719,100.0,21053,21053,0,49.488831,85.857241,75.219174,94.651794,82.586682,79.377751,93.488576,3505,2764,741,20.451355,55.768333,38.665803,72.544861,41.013808,38.714632,99.674868,17993,17956,37,44.706726,82.469771,70.168987,94.801331,79.522261,99.490999,70.421793,3407,41,3366,12.290955,82.859054,70.734493,94.917297,79.977487,99.975165,70.746924,3331,2,3329,12.287903,77.504088,63.270754,93.492126,73.877448,96.93891,64.560633,4265,232,4033,11.564636,89.918621,81.683771,96.786499,88.025431,98.759201,82.530756,2106,118,1988,14.511108,88.976035,80.141287,96.525574,86.939228,99.072776,80.746924,2277,86,2191,14.152527,42.8128,27.236823,53.614807,21.344462,27.237475,99.991213,30399,30398,1,63.746643
19228.png,61448,93.762207,15,AEGIS-CD,AEGIS-CD,99.202772,98.418156,87.17234,980,1,0.0,0.909105,2.562606,True,101.020981,primary_best_F1;has_change_gt,99.202772,98.418156,98.504639,87.17234,99.178568,99.226989,980,505,475,93.807983,96.778004,93.757153,93.757629,0.204377,93.7686,99.986981,4091,4083,8,99.980164,96.476395,93.192653,93.202209,2.521947,93.850889,99.253027,4455,3996,459,99.159241,98.293668,96.64459,96.853638,78.207565,99.991582,96.652454,2062,5,2057,90.631104,97.02164,94.215561,94.252014,16.843236,94.348849,99.85028,3767,3675,92,99.229431,95.68907,91.734461,91.767883,5.281475,93.998336,97.441739,5395,3823,1572,97.19696,98.25907,96.577719,96.688843,64.625261,96.898636,99.658248,2170,1960,210,96.432495,95.971104,92.254275,92.715454,58.554792,99.673947,92.533524,4774,186,4588,87.045288,96.666245,93.547597,93.566895,7.20048,94.013781,99.472725,4216,3892,324,99.206543,96.978044,94.133375,94.308472,48.184496,96.560292,97.399427,3730,2132,1598,94.577026,98.191728,96.447692,96.669006,77.184135,99.991565,96.45554,2183,5,2178,90.446472,96.770129,93.742371,93.742371,-0.039563,93.760969,99.978844,4101,4088,13,99.980164,96.821108,93.838095,93.843079,2.403934,93.838095,100.0,4035,4035,0,99.919128,97.141399,94.441688,94.529724,34.397839,95.231618,99.129345,3585,3050,535,97.599792,91.90473,85.021973,85.021973,-7.851558,93.164794,90.678297,9816,4088,5728,91.259766
19297.png,11359,17.332458,15,AEGIS-CD,AEGIS-CD,93.171612,87.216155,91.828535,1475,1,0.0,3.732714,20.895646,True,101.020417,primary_best_F1;clear_margin_ge_2pct;has_change_gt;low_false_alarm_tendency,93.171612,87.216155,97.749329,91.828535,98.252294,88.590545,1475,179,1296,15.628052,56.905356,39.767635,88.925171,51.42331,87.39741,42.186812,7258,691,6567,8.366394,67.36226,50.786646,84.344482,58.081942,52.736963,93.212431,10260,9489,771,30.635071,81.731576,69.106845,94.352722,78.44976,93.022472,72.884937,3701,621,3080,13.580322,89.438899,80.895449,96.464539,87.319015,92.731569,86.37204,2317,769,1548,16.143799,81.202951,68.354351,92.303467,76.50632,70.403877,95.915133,5044,4580,464,23.612976,88.426883,79.25465,95.472717,85.658036,79.387869,99.788714,2967,2943,24,21.786499,50.912096,34.149045,88.215637,45.676779,91.563786,35.258385,7723,369,7354,6.674194,41.445243,26.139388,86.448669,35.863178,82.536765,27.669689,8881,665,8216,5.810547,86.922253,76.869459,94.784546,83.734317,76.869459,100.0,3418,3418,0,22.547913,81.634266,68.96782,92.201233,76.893888,68.96782,100.0,5111,5111,0,25.131226,53.42153,36.445687,87.858582,47.300378,79.716981,40.17079,7957,1161,6796,8.734131,79.902738,66.53169,94.198608,76.671525,99.986771,66.537547,3802,1,3801,11.534119,75.896664,61.156023,92.668152,71.672201,88.211287,66.599172,4805,1011,3794,13.085938,76.660821,62.154476,89.846802,70.511358,63.716401,96.205652,6654,6223,431,26.170349
16044.png,1264,1.928711,15,AEGIS-CD,AEGIS-CD,65.417867,48.608137,64.885693,720,1,0.0,17.313859,59.925792,True,100.892021,primary_best_F1;clear_margin_ge_2pct;has_change_gt;low_false_alarm_tendency,65.417867,48.608137,98.901367,64.885693,83.251834,53.876582,720,137,583,1.248169,0.0,0.0,97.319031,-1.094205,0.0,0.0,1757,493,1264,0.752258,0.0,0.0,96.934509,-1.451212,0.0,0.0,2009,745,1264,1.13678,0.0,0.0,98.071289,0.0,0.0,0.0,1264,0,1264,0.0,0.0,0.0,98.071289,0.0,0.0,0.0,1264,0,1264,0.0,0.252008,0.126163,80.673218,-3.337354,0.139934,1.265823,12666,11418,1248,17.446899,0.0,0.0,98.071289,0.0,0.0,0.0,1264,0,1264,0.0,0.0,0.0,98.022461,-0.095336,0.0,0.0,1296,32,1264,0.048828,0.0,0.0,98.071289,0.0,0.0,0.0,1264,0,1264,0.0,48.104009,31.669044,98.538208,47.465104,76.28866,35.126582,958,138,820,0.888062,0.0,0.0,93.003845,-2.87431,0.0,0.0,4585,3321,1264,5.067444,0.0,0.0,98.071289,0.0,0.0,0.0,1264,0,1264,0.0,28.533035,16.640543,95.13092,26.500463,19.900031,50.39557,3191,2564,627,4.884338,0.0,0.0,98.071289,0.0,0.0,0.0,1264,0,1264,0.0,0.0,0.0,98.071289,0.0,0.0,0.0,1264,0,1264,0.0
17136.png,7282,11.11145,15,AEGIS-CD,AEGIS-CD,94.947516,90.381029,94.329525,722,1,0.0,2.620011,6.650277,True,100.881966,primary_best_F1;clear_margin_ge_2pct;has_change_gt;low_false_alarm_tendency,94.947516,90.381029,98.898315,94.329525,96.803653,93.161219,722,224,498,10.693359,88.513865,79.394505,97.642517,87.210338,96.498622,81.749519,1545,216,1329,9.413147,87.416322,77.645644,97.447205,86.010228,96.640612,79.799506,1673,202,1471,9.17511,78.85939,65.097403,96.063232,76.778072,97.765136,66.080747,2580,110,2470,7.510376,91.301332,83.994895,98.086548,90.226504,92.248388,90.373524,1254,553,701,10.88562,85.600103,74.825332,96.591187,83.675093,80.660836,91.183741,2234,1592,642,12.561035,89.837452,81.549904,97.653198,88.513008,86.576668,93.353474,1538,1054,484,11.981201,90.559516,82.74773,97.999573,89.443745,95.200606,86.349904,1311,317,994,10.07843,91.021716,83.522802,98.075867,89.945834,94.514269,87.778083,1261,371,890,10.319519,90.226387,82.193146,97.819519,88.999282,89.876005,90.579511,1429,743,686,11.198425,90.76175,83.086053,98.086548,89.700827,97.902098,84.592145,1254,132,1122,9.60083,92.327504,85.748458,98.272705,91.354492,91.15364,93.531997,1132,661,471,11.401367,78.833908,65.062681,94.471741,75.735662,68.601932,92.653117,3623,3088,535,15.007019,89.782561,81.459488,97.85614,88.589667,95.424331,84.770667,1405,296,1109,9.870911,91.119529,83.687669,98.068237,90.036341,93.131632,89.19253,1266,479,787,10.641479
