sample,GT_change_pixels,GT_change_ratio_percent,available_method_count,best_method_by_F1,primary_method,primary_F1_percent,primary_IoU_percent,primary_Kappa_percent,primary_Error_pixels,primary_rank_by_F1,primary_margin_to_best_F1,primary_margin_to_second_F1,primary_mean_F1_advantage,primary_wins_all_available,recommendation_score,selection_reason,AEGIS-CD_F1_percent,AEGIS-CD_IoU_percent,AEGIS-CD_OA_percent,AEGIS-CD_Kappa_percent,AEGIS-CD_Precision_percent,AEGIS-CD_Recall_percent,AEGIS-CD_Error_pixels,AEGIS-CD_FP,AEGIS-CD_FN,AEGIS-CD_Pred_change_ratio_percent,RS-Mamba_F1_percent,RS-Mamba_IoU_percent,RS-Mamba_OA_percent,RS-Mamba_Kappa_percent,RS-Mamba_Precision_percent,RS-Mamba_Recall_percent,RS-Mamba_Error_pixels,RS-Mamba_FP,RS-Mamba_FN,RS-Mamba_Pred_change_ratio_percent,CDMamba_F1_percent,CDMamba_IoU_percent,CDMamba_OA_percent,CDMamba_Kappa_percent,CDMamba_Precision_percent,CDMamba_Recall_percent,CDMamba_Error_pixels,CDMamba_FP,CDMamba_FN,CDMamba_Pred_change_ratio_percent,ChangeMamba-tiny_F1_percent,ChangeMamba-tiny_IoU_percent,ChangeMamba-tiny_OA_percent,ChangeMamba-tiny_Kappa_percent,ChangeMamba-tiny_Precision_percent,ChangeMamba-tiny_Recall_percent,ChangeMamba-tiny_Error_pixels,ChangeMamba-tiny_FP,ChangeMamba-tiny_FN,ChangeMamba-tiny_Pred_change_ratio_percent,DSIFN_F1_percent,DSIFN_IoU_percent,DSIFN_OA_percent,DSIFN_Kappa_percent,DSIFN_Precision_percent,DSIFN_Recall_percent,DSIFN_Error_pixels,DSIFN_FP,DSIFN_FN,DSIFN_Pred_change_ratio_percent,SNUNet_F1_percent,SNUNet_IoU_percent,SNUNet_OA_percent,SNUNet_Kappa_percent,SNUNet_Precision_percent,SNUNet_Recall_percent,SNUNet_Error_pixels,SNUNet_FP,SNUNet_FN,SNUNet_Pred_change_ratio_percent,Change3D_F1_percent,Change3D_IoU_percent,Change3D_OA_percent,Change3D_Kappa_percent,Change3D_Precision_percent,Change3D_Recall_percent,Change3D_Error_pixels,Change3D_FP,Change3D_FN,Change3D_Pred_change_ratio_percent,BIT_F1_percent,BIT_IoU_percent,BIT_OA_percent,BIT_Kappa_percent,BIT_Precision_percent,BIT_Recall_percent,BIT_Error_pixels,BIT_FP,BIT_FN,BIT_Pred_change_ratio_percent,ELGC-Net_F1_percent,ELGC-Net_IoU_percent,ELGC-Net_OA_percent,ELGC-Net_Kappa_percent,ELGC-Net_Precision_percent,ELGC-Net_Recall_percent,ELGC-Net_Error_pixels,ELGC-Net_FP,ELGC-Net_FN,ELGC-Net_Pred_change_ratio_percent,BiFA_F1_percent,BiFA_IoU_percent,BiFA_OA_percent,BiFA_Kappa_percent,BiFA_Precision_percent,BiFA_Recall_percent,BiFA_Error_pixels,BiFA_FP,BiFA_FN,BiFA_Pred_change_ratio_percent,MaskCD_F1_percent,MaskCD_IoU_percent,MaskCD_OA_percent,MaskCD_Kappa_percent,MaskCD_Precision_percent,MaskCD_Recall_percent,MaskCD_Error_pixels,MaskCD_FP,MaskCD_FN,MaskCD_Pred_change_ratio_percent,ChangeRD_F1_percent,ChangeRD_IoU_percent,ChangeRD_OA_percent,ChangeRD_Kappa_percent,ChangeRD_Precision_percent,ChangeRD_Recall_percent,ChangeRD_Error_pixels,ChangeRD_FP,ChangeRD_FN,ChangeRD_Pred_change_ratio_percent,CAIFNet_F1_percent,CAIFNet_IoU_percent,CAIFNet_OA_percent,CAIFNet_Kappa_percent,CAIFNet_Precision_percent,CAIFNet_Recall_percent,CAIFNet_Error_pixels,CAIFNet_FP,CAIFNet_FN,CAIFNet_Pred_change_ratio_percent,WDMF-Net_F1_percent,WDMF-Net_IoU_percent,WDMF-Net_OA_percent,WDMF-Net_Kappa_percent,WDMF-Net_Precision_percent,WDMF-Net_Recall_percent,WDMF-Net_Error_pixels,WDMF-Net_FP,WDMF-Net_FN,WDMF-Net_Pred_change_ratio_percent,MambaFedCD_F1_percent,MambaFedCD_IoU_percent,MambaFedCD_OA_percent,MambaFedCD_Kappa_percent,MambaFedCD_Precision_percent,MambaFedCD_Recall_percent,MambaFedCD_Error_pixels,MambaFedCD_FP,MambaFedCD_FN,MambaFedCD_Pred_change_ratio_percent
whucd_05754.png,1072,1.635742,15,SNUNet,AEGIS-CD,96.32986,92.91958,96.267055,81,3,-0.441358,-0.218733,8.193781,False,97.161647,has_change_gt,96.32986,92.91958,99.876404,96.267055,93.656388,99.160448,81,72,9,1.731873,95.805142,91.948052,99.858093,95.733048,92.751092,99.067164,93,83,10,1.747131,91.19931,83.822363,99.688721,91.041777,84.831461,98.600746,204,189,15,1.901245,96.043656,92.388451,99.867249,95.976191,93.700089,98.507463,87,71,16,1.719666,96.102662,92.497713,99.874878,96.039103,97.965116,94.309701,82,21,61,1.574707,96.771218,93.744415,99.893188,96.716921,95.711679,97.854478,70,47,23,1.672363,96.010879,92.327812,99.865723,95.942646,93.386243,98.787313,88,75,13,1.730347,89.700704,81.32482,99.642944,89.519614,84.916667,95.05597,234,181,53,1.831055,93.836598,88.388839,99.803162,93.736642,96.180215,91.604478,129,39,90,1.557922,95.159059,90.765172,99.839783,95.077614,94.074749,96.268657,105,65,40,1.673889,95.407003,91.217391,99.845886,95.328681,93.078971,97.854478,101,78,23,1.719666,0.928505,0.466418,98.371887,0.913456,100.0,0.466418,1067,0,1067,0.007629,96.548592,93.32748,99.884033,96.48966,94.070796,99.160448,76,67,9,1.724243,95.051271,90.569244,99.830627,94.965281,91.033305,99.440299,111,105,6,1.786804,95.340502,91.09589,99.841309,95.259909,91.724138,99.253731,104,96,8,1.77002
whucd_05104.png,23898,36.465454,15,MaskCD,AEGIS-CD,97.152229,94.462163,95.563695,1337,2,-0.172839,0.0,0.722944,False,97.152229,has_change_gt;low_false_alarm_tendency,97.152229,94.462163,97.9599,95.563695,98.937139,95.43058,1337,245,1092,35.173035,96.737607,93.681353,97.65625,94.909474,98.227226,95.292493,1536,411,1125,35.375977,95.659639,91.680379,96.836853,93.171374,95.729791,95.589589,2073,1019,1054,36.412048,96.823733,93.843028,97.73407,95.063926,99.033034,94.710854,1485,221,1264,34.873962,96.284009,92.834296,97.367859,94.248998,99.223016,93.514102,1725,175,1550,34.367371,96.620236,93.46146,97.56012,94.711547,97.62098,95.639802,1599,557,1042,35.725403,96.52632,93.285868,97.525024,94.605681,98.859449,94.300778,1622,260,1362,34.783936,95.22112,90.878162,96.522522,92.487971,95.435249,95.00795,2279,1086,1193,36.302185,95.80501,91.947809,96.977234,93.442974,96.981779,94.656457,1981,704,1277,35.591125,96.060334,92.419322,97.186279,93.873548,98.136022,94.070634,1844,427,1417,34.954834,97.325068,94.789513,98.077393,95.825002,98.776179,95.915976,1260,284,976,35.409546,96.801968,93.802145,97.698975,95.005496,98.138115,95.501716,1508,433,1075,35.48584,97.050574,94.270145,97.88208,95.399059,98.592522,95.556113,1388,326,1062,35.342407,97.072465,94.311464,97.900391,95.436462,98.740478,95.459871,1376,291,1085,35.253906,96.021907,92.34821,97.140503,93.790741,97.445067,94.639719,1874,593,1281,35.415649
whucd_03594.png,26428,40.325928,15,MaskCD,AEGIS-CD,97.145201,94.448876,95.168958,1531,3,-0.30314,-0.213404,1.952752,False,97.145201,has_change_gt,97.145201,94.448876,97.663879,95.168958,95.764862,98.565915,1531,1152,379,41.505432,94.5206,89.610484,95.620728,90.874068,95.391137,93.665809,2870,1196,1674,39.596558,94.247514,89.120849,95.181274,90.111602,90.86758,97.888603,3158,2600,558,43.441772,97.141782,94.442412,97.68219,95.192619,96.616387,97.672923,1519,904,615,40.766907,96.869519,93.929086,97.494507,94.781198,97.621426,96.129105,1642,619,1023,39.709473,93.690314,88.129612,94.918823,89.437239,93.832549,93.548509,3330,1625,1705,40.203857,97.358605,94.853158,97.871399,95.576064,97.437938,97.279401,1395,676,719,40.260315,91.827525,84.889917,93.423462,86.32549,92.033447,91.622522,4310,2096,2214,40.145874,94.253924,89.132313,95.201111,90.142454,91.128776,97.601029,3145,2511,634,43.190002,94.305424,89.224469,95.503235,90.592939,96.36299,92.333888,2947,921,2026,38.639832,97.448342,95.023662,97.914124,95.684982,96.161356,98.770244,1367,1042,325,41.419983,91.823083,84.882325,93.658447,86.657489,95.643085,88.296504,4156,1063,3093,37.228394,96.821899,93.839583,97.402954,94.626911,95.5762,98.100499,1702,1200,502,41.390991,96.71644,93.64166,97.319031,94.451755,95.550386,97.911306,1757,1205,552,41.322327,95.66932,91.698167,96.414185,92.613257,93.249749,98.217799,2350,1879,471,42.474365
whucd_06244.png,15965,24.360657,15,Change3D,AEGIS-CD,97.088466,94.341676,96.142343,936,8,-0.882749,-0.748724,0.108388,False,97.120433,has_change_gt,97.088466,94.341676,98.571777,96.142343,96.43453,97.751331,936,577,359,24.693298,97.183187,94.520714,98.623657,96.272545,96.904777,97.463201,902,497,405,24.501038,95.445897,91.288524,97.735596,93.939896,93.562361,97.406827,1484,1070,414,25.361633,97.550347,95.21784,98.799133,96.754995,96.955822,98.152208,787,492,295,24.661255,96.906235,93.998153,98.512268,95.92712,98.199357,95.646727,975,280,695,23.727417,96.247951,92.767277,98.149109,95.019758,95.074554,97.450673,1213,806,407,24.969482,97.971214,96.023111,99.012756,97.318873,98.091172,97.85155,647,304,343,24.301147,95.837307,92.007325,97.935486,94.465232,94.177047,97.557156,1353,963,390,25.234985,96.350958,92.958851,98.219299,95.173257,96.197552,96.504854,1167,609,558,24.438477,97.632838,95.375154,98.852539,96.875593,98.133266,97.137488,752,295,457,24.113464,97.83719,95.765955,98.953247,97.146771,98.495525,97.187598,686,237,449,24.03717,96.934051,94.05051,98.504639,95.945232,96.831052,97.037269,980,507,473,24.412537,97.622474,95.355375,98.840332,96.855619,97.512655,97.73254,760,398,362,24.415588,97.634892,95.379075,98.84491,96.870753,97.400573,97.870341,757,417,340,24.478149,96.56655,93.361046,98.318481,95.453189,96.069679,97.068588,1102,634,468,24.613953
whucd_05893.png,16145,24.635315,15,WDMF-Net,AEGIS-CD,97.070947,94.308598,96.124018,938,9,-0.63148,-0.614383,0.856319,False,97.089181,has_change_gt;low_false_alarm_tendency,97.070947,94.308598,98.568726,96.124018,97.883998,96.271291,938,336,602,24.229431,96.81291,93.822696,98.435974,95.776647,97.202797,96.426138,1025,448,577,24.438477,97.452289,95.031169,98.747253,96.621717,97.649254,97.256116,821,378,443,24.536133,97.425348,94.979944,98.739624,96.590966,98.061116,96.79777,826,309,517,24.317932,97.68533,95.47539,98.87085,96.938724,98.672986,96.71725,740,210,530,24.147034,96.729189,93.665566,98.390198,95.661561,96.834264,96.624342,1055,510,545,24.581909,97.320899,94.781605,98.68927,96.453359,98.014826,96.63673,859,316,543,24.28894,95.841918,92.015824,97.967529,94.497093,96.61401,95.082069,1332,538,794,24.24469,96.489745,93.21757,98.28949,95.359171,97.574414,95.428925,1121,383,738,24.093628,97.346238,94.829684,98.703003,96.488091,98.142902,96.562403,850,295,555,24.238586,97.074236,94.314807,98.568726,96.12694,97.775683,96.382781,938,354,584,24.284363,94.999841,90.475902,97.599792,93.422179,97.57738,92.554971,1573,371,1202,23.36731,97.431777,94.992166,98.731995,96.589964,97.230447,97.633942,831,449,382,24.737549,97.702427,95.50806,98.864746,96.94856,97.425633,97.980799,744,418,326,24.775696,86.692645,76.511048,94.111633,82.974314,97.790571,77.856922,3859,284,3575,19.613647
whucd_07165.png,12965,19.78302,15,Change3D,AEGIS-CD,96.773451,93.748606,95.972579,841,6,-0.410725,-0.336728,2.095327,False,97.0343,has_change_gt,96.773451,93.748606,98.716736,95.972579,96.274809,97.277285,841,488,353,19.989014,93.487572,87.771515,97.285461,91.778536,88.970178,98.488238,1779,1583,196,21.899414,96.043831,92.388776,98.402405,95.043455,94.140741,98.025453,1047,791,256,20.599365,96.949617,94.079823,98.777771,96.185549,95.749962,98.179715,801,565,236,20.285034,96.923494,94.030635,98.786926,96.168024,97.258465,96.590821,795,353,442,19.647217,91.825446,84.886364,96.549988,89.649884,86.42303,97.948322,2261,1995,266,22.421265,97.184176,94.522587,98.876953,96.482839,96.416913,97.963749,736,472,264,20.100403,89.79563,81.481006,95.596313,87.012677,82.901351,97.940609,2886,2619,267,23.371887,90.232141,82.202697,96.012878,87.730335,87.545336,93.089086,2613,1717,896,21.035767,96.425571,93.097854,98.571777,95.53328,95.49202,97.377555,936,596,340,20.173645,97.110179,94.382689,98.843384,96.387305,96.012062,98.233706,758,529,229,20.240784,91.519593,84.36509,96.539307,89.34821,88.816315,94.392595,2268,1541,727,21.025085,96.802503,93.80315,98.721313,96.003485,95.786453,97.840339,838,558,280,20.207214,96.673738,93.561634,98.660278,95.835287,94.99665,98.411107,878,672,206,20.49408,94.520243,89.609842,97.744751,93.103122,91.004498,98.31855,1478,1260,218,21.372986
whucd_03617.png,25600,39.0625,15,MaskCD,AEGIS-CD,97.005579,94.185276,95.171433,1492,6,-0.944026,-0.787324,0.148719,False,97.005579,has_change_gt;low_false_alarm_tendency,97.005579,94.185276,97.723389,95.171433,99.75646,94.402344,1492,59,1433,36.965942,96.745592,93.696331,97.535706,94.76592,99.916753,93.769531,1615,20,1595,36.659241,97.36797,94.870939,97.889709,95.608718,94.937836,99.925781,1383,1364,19,41.114807,96.937009,94.056081,97.677612,95.069597,99.975093,94.078125,1522,6,1516,36.758423,93.943218,88.578227,95.3125,90.120598,94.840764,93.0625,3072,1296,1776,38.330078,96.38949,93.030611,97.276306,94.207325,99.949662,93.074219,1785,12,1773,36.375427,96.680038,93.573435,97.486877,94.661605,99.883377,93.675781,1647,28,1619,36.634827,97.792903,95.681128,98.3078,96.421603,99.683531,95.972656,1109,78,1031,37.608337,97.373317,94.881092,97.996521,95.755569,99.794973,95.066406,1313,50,1263,37.211609,97.319662,94.779257,97.953796,95.666404,99.647988,95.097656,1341,86,1255,37.278748,97.949605,95.981603,98.426819,96.67413,99.769072,96.195312,1031,57,974,37.663269,96.751862,93.708093,97.537231,94.77157,99.784143,93.898438,1614,52,1562,36.758423,96.992693,94.160982,97.714233,95.151535,99.77284,94.363281,1498,55,1443,36.94458,96.822392,93.840509,97.592163,94.887102,99.921031,93.910156,1578,19,1559,36.712646,96.930292,94.043434,97.673035,95.059494,99.991694,94.050781,1525,2,1523,36.741638
whucd_04145.png,1005,1.533508,15,MambaFedCD,AEGIS-CD,96.146435,92.57885,96.084482,80,4,-1.024296,-0.20393,8.384655,False,96.973111,has_change_gt,96.146435,92.57885,99.87793,96.084482,93.18394,99.303483,80,73,7,1.634216,96.030978,92.364991,99.874878,95.967462,93.496701,98.706468,82,69,13,1.618958,88.928413,80.064051,99.620056,88.737345,80.385852,99.502488,249,244,5,1.898193,95.965418,92.243767,99.871826,95.900376,92.75766,99.402985,84,78,6,1.643372,91.025641,83.529412,99.743652,90.896327,98.269896,84.776119,168,15,153,1.322937,93.950178,88.590604,99.81842,93.85805,96.049896,91.940299,119,38,81,1.467896,95.606495,91.5828,99.859619,95.535281,91.919192,99.60199,92,88,4,1.661682,93.642785,88.045541,99.807739,93.545199,94.984647,92.338308,126,49,77,1.490784,96.350365,92.957746,99.885559,96.292261,94.285714,98.507463,75,60,15,1.602173,93.257261,87.366375,99.801636,93.156783,97.399783,89.452736,130,24,106,1.408386,95.365504,91.141553,99.85199,95.290418,91.727941,99.303483,97,90,7,1.660156,0.0,0.0,98.008728,-0.710068,0.0,0.0,1305,300,1005,0.457764,96.224589,92.723881,99.880981,96.164171,93.685203,98.905473,78,67,11,1.618958,95.146564,90.742438,99.845886,95.068357,92.007435,98.507463,101,86,15,1.641846,97.170732,94.497154,99.911499,97.125796,95.311005,99.104478,58,49,9,1.594543
whucd_07201.png,4491,6.852722,15,BiFA,AEGIS-CD,95.915315,92.151227,95.625585,355,5,-2.134763,-1.557056,12.395358,False,96.822679,has_change_gt;low_false_alarm_tendency,95.915315,92.151227,99.458313,95.625585,99.238095,92.807838,355,32,323,6.408691,96.696833,93.604906,99.554443,96.458009,98.275466,95.168114,292,75,217,6.636047,58.786545,41.629564,95.999146,57.055615,99.946553,41.638833,2622,1,2621,2.854919,97.472371,95.06937,99.647522,97.282983,95.826162,99.17613,231,194,37,7.092285,80.906921,67.935872,97.802734,79.786202,100.0,67.935872,1440,0,1440,4.655457,46.419648,30.224991,84.620667,40.178226,30.488827,97.216656,10079,9954,125,21.850586,95.761948,91.868512,99.42627,95.454306,96.964163,94.589178,376,133,243,6.684875,55.408639,38.32085,89.193726,50.5475,38.626986,97.973725,7082,6991,91,17.381287,81.741788,69.121447,97.08252,80.191203,71.55994,95.301715,1912,1701,211,9.126282,98.050078,96.174745,99.731445,97.905873,97.574421,98.530394,176,110,66,6.919861,97.43925,95.006375,99.641418,97.246555,95.411865,99.554665,235,215,20,7.150269,92.111147,85.375962,98.869324,91.503423,88.249694,96.325985,741,576,165,7.479858,93.604927,87.978629,99.176025,93.166481,99.974703,87.998219,540,1,539,6.031799,92.917016,86.771037,98.968506,92.362845,87.749852,98.730795,676,619,57,7.710266,81.962279,69.437362,97.25647,80.493315,74.584627,90.959697,1798,1392,406,8.357239
whucd_05292.png,551,0.840759,15,WDMF-Net,AEGIS-CD,95.970009,92.252252,95.93697,43,2,-0.506955,0.0,30.397812,False,96.762047,has_change_gt;low_false_alarm_tendency,95.970009,92.252252,99.934387,95.93697,99.224806,92.92196,43,4,39,0.787354,91.780822,84.810127,99.871826,91.71663,99.575372,85.117967,84,2,82,0.718689,94.746717,90.017825,99.914551,94.703691,98.058252,91.651543,56,10,46,0.785828,95.87242,92.072072,99.932861,95.838615,99.223301,92.740472,44,4,40,0.785828,12.265758,6.533575,99.214172,12.175188,100.0,6.533575,515,0,515,0.054932,73.744292,58.40868,99.649048,73.579467,99.384615,58.62069,230,2,228,0.495911,11.623932,6.170599,99.211121,11.537478,100.0,6.170599,517,0,517,0.05188,92.936803,86.805556,99.884033,92.878374,95.238095,90.744102,76,25,51,0.801086,0.0,0.0,99.159241,0.0,0.0,0.0,551,0,551,0.0,94.706994,89.94614,99.914551,94.663997,98.816568,90.92559,56,6,50,0.773621,95.514019,91.413238,99.926758,95.477129,98.458574,92.740472,48,8,40,0.791931,0.0,0.0,99.159241,0.0,0.0,0.0,551,0,551,0.0,87.080366,77.117117,99.806213,86.984182,99.074074,77.676951,127,4,123,0.65918,96.476965,93.193717,99.940491,96.446957,96.043165,96.914701,39,22,17,0.848389,71.261682,55.353902,99.624634,71.088462,100.0,55.353902,246,0,246,0.465393
whucd_06146.png,1901,2.900696,15,ChangeMamba-tiny,AEGIS-CD,95.823228,91.981376,95.701602,155,5,-1.162778,-0.613057,1.567473,False,96.718263,has_change_gt;low_false_alarm_tendency,95.823228,91.981376,99.763489,95.701602,98.232044,93.529721,155,32,123,2.761841,96.436285,93.117831,99.798584,96.332723,99.057127,93.950552,132,17,115,2.75116,94.259819,89.142857,99.681091,94.096138,98.62069,90.26828,209,24,185,2.655029,96.986006,94.14838,99.829102,96.898112,99.283747,94.792215,112,13,99,2.76947,93.44125,87.68989,99.641418,93.257629,99.524376,88.058916,235,8,227,2.566528,95.732536,91.81439,99.760437,95.609437,99.04387,92.635455,157,17,140,2.713013,95.823228,91.981376,99.763489,95.701602,98.232044,93.529721,155,32,123,2.761841,92.544441,86.123457,99.571228,92.323726,93.361884,91.741189,281,124,157,2.850342,88.469358,79.322917,99.394226,88.161772,98.767834,80.115729,397,19,378,2.352905,94.908794,90.310881,99.714661,94.762197,98.363431,91.688585,187,29,158,2.703857,96.172507,92.627207,99.783325,96.061084,98.618021,93.845345,142,25,117,2.760315,87.400881,77.621283,99.345398,87.069539,98.93617,78.274592,429,16,413,2.294922,95.663884,91.688178,99.754333,95.537544,98.013245,93.424513,161,36,125,2.764893,95.978408,92.267774,99.772644,95.861505,98.558758,93.529721,149,26,123,2.752686,95.763172,91.870766,99.761963,95.640847,98.989332,92.740663,156,18,138,2.71759
whucd_05238.png,25155,38.383484,15,Change3D,AEGIS-CD,96.702145,93.614862,94.694543,1636,7,-0.538559,-0.422405,0.177852,False,96.702145,has_change_gt;low_false_alarm_tendency,96.702145,93.614862,97.503662,94.694543,98.090214,95.352813,1636,467,1169,37.312317,96.555692,93.34075,97.351074,94.403727,96.379768,96.73226,1736,914,822,38.523865,96.597384,93.418704,97.412109,94.509728,97.509012,95.702644,1696,615,1081,37.672424,96.392927,93.037014,97.270203,94.197891,97.798871,95.026834,1789,538,1251,37.295532,96.603421,93.429997,97.44873,94.562146,98.778613,94.521964,1672,294,1378,36.729431,96.51417,93.263174,97.323608,94.342141,96.498828,96.529517,1754,881,873,38.395691,97.240704,94.629594,97.892761,95.536325,97.750462,96.736235,1381,560,821,37.985229,94.402553,89.398519,95.718384,90.935946,94.742743,94.064798,2806,1313,1493,38.108826,96.117495,92.525199,96.97876,93.645519,94.838061,97.431922,1980,1334,646,39.433289,96.946443,94.073844,97.668457,95.060857,97.472373,96.426158,1528,629,899,37.971497,96.945509,94.072085,97.676086,95.070392,97.826439,96.080302,1523,537,986,37.698364,96.127154,92.543102,97.036743,93.727532,96.446436,95.809978,1942,888,1054,38.130188,96.97472,94.127112,97.660828,95.06814,96.284975,97.674419,1533,948,585,38.937378,96.797382,93.793533,97.566223,94.835092,97.792924,95.821904,1595,544,1051,37.609863,97.12455,94.409842,97.781372,95.318549,96.635315,97.618764,1454,855,599,38.774109
whucd_01163.png,1857,2.833557,15,ChangeMamba-tiny,AEGIS-CD,95.778435,91.898865,95.655156,157,7,-1.602907,-1.157049,10.09304,False,96.670113,has_change_gt,95.778435,91.898865,99.760437,95.655156,95.649839,95.907377,157,81,76,2.841187,96.419027,93.085655,99.795532,96.313795,95.702918,97.145934,134,81,53,2.876282,95.363881,91.138588,99.737549,95.228833,95.466811,95.261174,172,84,88,2.827454,97.381342,94.896332,99.853516,97.306006,98.6733,96.122779,96,24,72,2.760315,96.070349,92.437864,99.781799,95.958182,98.092031,94.130318,143,34,109,2.719116,92.775882,86.525199,99.612427,92.577402,98.312236,87.829833,254,28,226,2.531433,96.444801,93.133712,99.797058,96.340354,95.753715,97.145934,133,80,53,2.874756,74.681239,59.593023,98.091125,73.752819,59.824903,99.353796,1251,1239,12,4.705811,0.0,0.0,97.166443,0.0,0.0,0.0,1857,0,1857,0.0,93.044907,86.994368,99.612427,92.845625,94.651811,91.491653,254,96,158,2.738953,96.935484,94.053208,99.82605,96.845968,96.779388,97.092084,114,60,54,2.842712,82.485876,70.192308,99.14856,82.061823,98.871332,70.759289,558,15,543,2.027893,96.743193,93.69183,99.813843,96.647383,95.923769,97.576737,122,77,45,2.882385,95.465394,91.324201,99.739075,95.331098,94.043887,96.930533,171,114,57,2.920532,85.784164,75.107066,99.290466,85.427158,99.222065,75.551966,465,11,454,2.157593
whucd_04620.png,3975,6.065369,15,ChangeMamba-tiny,AEGIS-CD,95.668011,91.695761,95.39846,333,4,-0.572591,-0.465579,1.038451,False,96.614742,has_change_gt;low_false_alarm_tendency,95.668011,91.695761,99.491882,95.39846,99.057112,92.503145,333,35,298,5.664062,94.235785,89.099877,99.325562,93.878126,97.83374,90.893082,442,80,362,5.635071,93.888303,88.480636,99.291992,93.513421,98.534697,89.660377,464,53,411,5.519104,96.240602,92.753623,99.557495,96.005747,99.277882,93.383648,290,27,263,5.705261,92.297297,85.696361,99.130249,91.839098,99.708029,85.91195,570,10,560,5.226135,94.647961,89.839704,99.371338,94.314397,97.851195,91.647799,412,80,332,5.680847,95.061087,90.58707,99.420166,94.753452,98.332885,92.0,380,62,318,5.674744,92.902208,86.745214,99.176025,92.465772,97.274979,88.90566,540,99,441,5.543518,93.959732,88.607595,99.285889,93.580518,96.474954,91.572327,468,133,335,5.757141,94.796025,90.106885,99.3927,94.474093,98.693166,91.194969,398,48,350,5.604553,96.13359,92.555033,99.54071,95.889561,98.215223,94.138365,301,68,233,5.813599,95.247988,90.927119,99.441528,94.951646,98.416957,92.27673,366,59,307,5.686951,95.892514,92.109145,99.510193,95.632166,97.578125,94.264151,321,93,228,5.859375,95.66459,91.689475,99.490356,95.394148,98.820059,92.704403,334,44,290,5.690002,93.846154,88.405797,99.291992,93.471721,99.242637,89.006289,464,27,437,5.439758
whucd_03985.png,5113,7.801819,15,Change3D,AEGIS-CD,95.701619,91.757531,95.33218,446,2,-0.657823,0.0,7.800227,False,96.561528,has_change_gt,95.701619,91.757531,99.319458,95.33218,94.33783,97.105418,446,298,148,8.030701,94.031071,88.734568,99.108887,93.550634,98.479983,89.966751,584,71,513,7.12738,87.589499,77.919321,98.254395,86.662735,98.343484,78.955603,1144,68,1076,6.263733,84.61608,73.334378,97.40448,83.207496,78.701211,91.492275,1701,1266,435,9.069824,79.887218,66.510172,97.061157,78.309857,85.704683,74.80931,1926,638,1288,6.809998,90.10755,81.996124,98.582458,89.350576,98.901356,82.749853,929,47,882,6.52771,96.359442,92.974647,99.446106,96.059905,98.888431,93.956581,363,54,309,7.41272,83.089005,71.070309,97.042847,81.48933,75.011817,93.115588,1938,1586,352,9.684753,78.325079,64.37241,96.327209,76.33242,72.580107,85.057696,2407,1643,764,9.143066,94.231152,89.091593,99.11499,93.752036,95.871281,92.646196,580,204,376,7.539368,89.573889,81.116585,98.245239,88.621446,83.488254,96.616468,1150,977,173,9.028625,88.489209,79.354839,98.095703,87.45485,83.73189,93.819675,1248,932,316,8.74176,84.045301,72.481151,97.549438,82.718457,85.402786,82.730295,1606,723,883,7.557678,94.785518,90.0879,99.191284,94.347185,95.367254,94.210835,530,234,296,7.707214,85.489478,74.65644,97.579956,84.175347,80.316314,91.374927,1586,1145,441,8.876038
whucd_03109.png,6463,9.861755,15,CAIFNet,AEGIS-CD,95.68235,91.72211,95.23249,535,11,-4.061816,-3.976934,1.959472,False,96.439262,has_change_gt;low_false_alarm_tendency,95.68235,91.72211,99.183655,95.23249,100.0,91.72211,535,0,535,9.04541,98.796875,97.622356,99.765015,98.666681,99.779075,97.833823,154,14,140,9.669495,97.349961,94.83675,99.481201,97.062433,98.08387,96.626953,340,122,218,9.715271,97.623928,95.358149,99.5224,97.35855,95.827124,99.489401,313,280,33,10.238647,93.490442,87.776574,98.794556,92.829319,100.0,87.776574,790,0,790,8.656311,97.453231,95.03296,99.505615,97.179544,99.04138,95.91521,324,60,264,9.550476,97.176489,94.508045,99.458313,96.87717,99.983633,94.522667,355,1,354,9.32312,67.896211,51.396112,90.730286,63.104563,51.556982,99.396565,6075,6036,39,19.012451,82.304826,69.930502,97.029114,80.737177,99.735683,70.060343,1947,12,1935,6.92749,99.176891,98.367221,99.838257,99.087209,99.547935,98.808603,106,29,77,9.788513,99.301893,98.613465,99.862671,99.225738,99.564473,99.040693,90,28,62,9.809875,96.935557,94.053345,99.377441,96.589411,94.190629,99.845273,408,398,10,10.453796,99.744166,99.489638,99.949646,99.716241,99.953387,99.535819,33,3,30,9.820557,99.659284,99.320883,99.932861,99.622046,99.751976,99.566765,44,16,28,9.843445,85.210537,74.23202,96.736145,83.399455,77.025,95.34272,2139,1838,301,12.207031
